"File","Status","Success","Response"
"20230106_beispiel-industrie-graz-kg_inv-230106-gmx.pdf","200","True","{
  ""fileSystemItem"": {
    ""RtId"": ""68e242c45a535765e588d2e3"",
    ""CkTypeId"": ""System.Reporting/FileSystemItem"",
    ""FileName"": ""1129e5b0-1afd-44af-b6b2-520a03d1d8a7.pdf""
  },
  ""ocr"": {
    ""result"": ""Beispiel Industrie Graz KG Rechnung\n\nBahnhofstra&e 11, 8010 Graz, Osterreich Rechnungsnummer: INV-230106-GMX\nUID: ATU24640521 Rechnungsdatum: 06.01.2023\n\nRechnung an\nmeshmakers GmbH\nwww.meshmakers.io\nFirmianstraBe 31A\n5020 Salzburg\n\nAustria\n\n1 Migration Janner 2023 € 2.360,00 € 2.360,00\nZwischensumme (netto) € 2.360,00\nUSt 20% € 472,00\nGesamtbetrag (brutto) € 2.832,00\n\nZahlungsziel: 14 Tage ab Rechnungsdatum. Verwendungszweck: Rechnungsnummer.\nAlpha Bank: IBAN AT90 1202 2482 4987 4922 | BIC DEMOATWWXXX\n\nFiktive Daten - nur zu Schulungszwecken"",
    ""confidence"": 92.64628753662109
  },
  ""ai"": {
    ""result"": {
      ""amount"": {
        ""grossTotal"": 2832.0,
        ""netTotal"": 2360.0,
        ""taxTotal"": 472.0
      },
      ""bankAccount"": {
        ""accountHolder"": ""Beispiel Industrie Graz KG"",
        ""iban"": ""AT90 1202 2482 4987 4922""
      },
      ""issuer"": {
        ""companyName"": ""Beispiel Industrie Graz KG"",
        ""address"": {
          ""cityTown"": ""Graz"",
          ""nationalCode"": ""AT"",
          ""street"": ""Bahnhofstraße 11"",
          ""zipcode"": 8010
        }
      },
      ""transaction"": {
        ""date"": ""2023-01-06"",
        ""number"": ""INV-230106-GMX""
      }
    }
  }
}"
"20230206_beispiel-industrie-graz-kg_inv-230206-gmx.pdf","200","True","{
  ""fileSystemItem"": {
    ""RtId"": ""68e242c85a535765e588d2e7"",
    ""CkTypeId"": ""System.Reporting/FileSystemItem"",
    ""FileName"": ""bfbbe6b6-4af5-4946-8b4a-e39b55b12e3f.pdf""
  },
  ""ocr"": {
    ""result"": ""Beispiel Industrie Graz KG Rechnung\n\nBahnhofstra&e 11, 8010 Graz, Osterreich Rechnungsnummer: INV-230206-GMX\nUID: ATU24640521 Rechnungsdatum: 06.02.2023\n\nRechnung an\nmeshmakers GmbH\nwww.meshmakers.io\nFirmianstraBe 31A\n5020 Salzburg\n\nAustria\n\n1 Migration Februar 2023 € 2.360,00 € 2.360,00\nZwischensumme (netto) € 2.360,00\nUSt 20% € 472,00\nGesamtbetrag (brutto) € 2.832,00\n\nZahlungsziel: 14 Tage ab Rechnungsdatum. Verwendungszweck: Rechnungsnummer.\nAlpha Bank: IBAN AT90 1202 2482 4987 4922 | BIC DEMOATWWXXX\n\nFiktive Daten - nur zu Schulungszwecken"",
    ""confidence"": 92.73509870256696
  },
  ""ai"": {
    ""result"": {
      ""amount"": {
        ""grossTotal"": 2832.0,
        ""netTotal"": 2360.0,
        ""taxTotal"": 472.0
      },
      ""bankAccount"": {
        ""accountHolder"": ""Beispiel Industrie Graz KG"",
        ""iban"": ""AT90 1202 2482 4987 4922""
      },
      ""issuer"": {
        ""companyName"": ""Beispiel Industrie Graz KG"",
        ""address"": {
          ""cityTown"": ""Graz"",
          ""nationalCode"": ""AT"",
          ""street"": ""Bahnhofstraße 11"",
          ""zipcode"": 8010
        }
      },
      ""transaction"": {
        ""date"": ""2023-02-06"",
        ""number"": ""INV-230206-GMX""
      }
    }
  }
}"
"20230306_beispiel-industrie-graz-kg_inv-230306-gmx.pdf","200","True","{
  ""fileSystemItem"": {
    ""RtId"": ""68e242cb5a535765e588d2eb"",
    ""CkTypeId"": ""System.Reporting/FileSystemItem"",
    ""FileName"": ""bc8210f0-cb1a-4d91-ba6d-ab36401c4ef3.pdf""
  },
  ""ocr"": {
    ""result"": ""Beispiel Industrie Graz KG Rechnung\n\nBahnhofstra&e 11, 8010 Graz, Osterreich Rechnungsnummer: INV-230306-GMX\nUID: ATU24640521 Rechnungsdatum: 06.03.2023\n\nRechnung an\nmeshmakers GmbH\nwww.meshmakers.io\nFirmianstraBe 31A\n5020 Salzburg\n\nAustria\n\n1 Migration Marz 2023 € 2.360,00 € 2.360,00\nZwischensumme (netto) € 2.360,00\nUSt 20% € 472,00\nGesamtbetrag (brutto) € 2.832,00\n\nZahlungsziel: 14 Tage ab Rechnungsdatum. Verwendungszweck: Rechnungsnummer.\nAlpha Bank: IBAN AT90 1202 2482 4987 4922 | BIC DEMOATWWXXX\n\nFiktive Daten - nur zu Schulungszwecken"",
    ""confidence"": 92.76860940115792
  },
  ""ai"": {
    ""result"": {
      ""amount"": {
        ""grossTotal"": 2832.0,
        ""netTotal"": 2360.0,
        ""taxTotal"": 472.0
      },
      ""bankAccount"": {
        ""accountHolder"": ""Beispiel Industrie Graz KG"",
        ""iban"": ""AT90 1202 2482 4987 4922""
      },
      ""issuer"": {
        ""companyName"": ""Beispiel Industrie Graz KG"",
        ""address"": {
          ""cityTown"": ""Graz"",
          ""nationalCode"": ""AT"",
          ""street"": ""Bahnhofstraße 11"",
          ""zipcode"": 8010
        }
      },
      ""transaction"": {
        ""date"": ""2023-03-06"",
        ""number"": ""INV-230306-GMX""
      }
    }
  }
}"
"20230406_beispiel-industrie-graz-kg_inv-230406-gmx.pdf","200","True","{
  ""fileSystemItem"": {
    ""RtId"": ""68e242cf5a535765e588d2ef"",
    ""CkTypeId"": ""System.Reporting/FileSystemItem"",
    ""FileName"": ""66a29636-ca55-420c-bd32-4d022bb3256f.pdf""
  },
  ""ocr"": {
    ""result"": ""Beispiel Industrie Graz KG Rechnung\n\nBahnhofstra&e 11, 8010 Graz, Osterreich Rechnungsnummer: INV-230406-GMX\nUID: ATU24640521 Rechnungsdatum: 06.04.2023\n\nRechnung an\nmeshmakers GmbH\nwww.meshmakers.io\nFirmianstraBe 31A\n5020 Salzburg\n\nAustria\n\n1 Migration April 2023 € 2.360,00 € 2.360,00\nZwischensumme (netto) € 2.360,00\nUSt 20% € 472,00\nGesamtbetrag (brutto) € 2.832,00\n\nZahlungsziel: 14 Tage ab Rechnungsdatum. Verwendungszweck: Rechnungsnummer.\nAlpha Bank: IBAN AT90 1202 2482 4987 4922 | BIC DEMOATWWXXX\n\nFiktive Daten - nur zu Schulungszwecken"",
    ""confidence"": 92.72473438807896
  },
  ""ai"": {
    ""result"": {
      ""amount"": {
        ""grossTotal"": 2832.0,
        ""netTotal"": 2360.0,
        ""taxTotal"": 472.0
      },
      ""bankAccount"": {
        ""accountHolder"": ""Beispiel Industrie Graz KG"",
        ""iban"": ""AT90 1202 2482 4987 4922""
      },
      ""issuer"": {
        ""companyName"": ""Beispiel Industrie Graz KG"",
        ""address"": {
          ""cityTown"": ""Graz"",
          ""nationalCode"": ""AT"",
          ""street"": ""Bahnhofstraße 11"",
          ""zipcode"": 8010
        }
      },
      ""transaction"": {
        ""date"": ""2023-04-06"",
        ""number"": ""INV-230406-GMX""
      }
    }
  }
}"
"20230506_beispiel-industrie-graz-kg_inv-230506-gmx.pdf","200","True","{
  ""fileSystemItem"": {
    ""RtId"": ""68e242d35a535765e588d2f3"",
    ""CkTypeId"": ""System.Reporting/FileSystemItem"",
    ""FileName"": ""3d08453c-1626-4401-87a1-26b7f6f5965c.pdf""
  },
  ""ocr"": {
    ""result"": ""Beispiel Industrie Graz KG Rechnung\n\nBahnhofstra&e 11, 8010 Graz, Osterreich Rechnungsnummer: INV-230506-GMX\nUID: ATU24640521 Rechnungsdatum: 06.05.2023\n\nRechnung an\nmeshmakers GmbH\nwww.meshmakers.io\nFirmianstraBe 31A\n5020 Salzburg\n\nAustria\n\n1 Migration Mai 2023 € 2.360,00 € 2.360,00\nZwischensumme (netto) € 2.360,00\nUSt 20% € 472,00\nGesamtbetrag (brutto) € 2.832,00\n\nZahlungsziel: 14 Tage ab Rechnungsdatum. Verwendungszweck: Rechnungsnummer.\nAlpha Bank: IBAN AT90 1202 2482 4987 4922 | BIC DEMOATWWXXX\n\nFiktive Daten - nur zu Schulungszwecken"",
    ""confidence"": 92.7437530517578
  },
  ""ai"": {
    ""result"": {
      ""amount"": {
        ""grossTotal"": 2832.0,
        ""netTotal"": 2360.0,
        ""taxTotal"": 472.0
      },
      ""bankAccount"": {
        ""accountHolder"": ""Beispiel Industrie Graz KG"",
        ""iban"": ""AT90 1202 2482 4987 4922""
      },
      ""issuer"": {
        ""companyName"": ""Beispiel Industrie Graz KG"",
        ""address"": {
          ""cityTown"": ""Graz"",
          ""nationalCode"": ""AT"",
          ""street"": ""Bahnhofstraße 11"",
          ""zipcode"": 8010
        }
      },
      ""transaction"": {
        ""date"": ""2023-05-06"",
        ""number"": ""INV-230506-GMX""
      }
    }
  }
}"
"20230606_beispiel-industrie-graz-kg_inv-230606-gmx.pdf","200","True","{
  ""fileSystemItem"": {
    ""RtId"": ""68e242d75a535765e588d2f7"",
    ""CkTypeId"": ""System.Reporting/FileSystemItem"",
    ""FileName"": ""93a54bf7-b16e-4c3c-86c0-581cc847ad8d.pdf""
  },
  ""ocr"": {
    ""result"": ""Beispiel Industrie Graz KG Rechnung\n\nBahnhofstra&e 11, 8010 Graz, Osterreich Rechnungsnummer: INV-230606-GMX\nUID: ATU24640521 Rechnungsdatum: 06.06.2023\n\nRechnung an\nmeshmakers GmbH\nwww.meshmakers.io\nFirmianstraBe 31A\n5020 Salzburg\n\nAustria\n\n1 Migration Juni 2023 € 2.360,00 € 2.360,00\nZwischensumme (netto) € 2.360,00\nUSt 20% € 472,00\nGesamtbetrag (brutto) € 2.832,00\n\nZahlungsziel: 14 Tage ab Rechnungsdatum. Verwendungszweck: Rechnungsnummer.\nAlpha Bank: IBAN AT80 1229 2885 0144 1892 | BIC DEMOATWWXXX\n\nFiktive Daten - nur zu Schulungszwecken"",
    ""confidence"": 92.70497480119978
  },
  ""ai"": {
    ""result"": {
      ""amount"": {
        ""grossTotal"": 2832.0,
        ""netTotal"": 2360.0,
        ""taxTotal"": 472.0
      },
      ""bankAccount"": {
        ""accountHolder"": ""Beispiel Industrie Graz KG"",
        ""iban"": ""AT80 1229 2885 0144 1892""
      },
      ""issuer"": {
        ""companyName"": ""Beispiel Industrie Graz KG"",
        ""address"": {
          ""cityTown"": ""Graz"",
          ""nationalCode"": ""AT"",
          ""street"": ""Bahnhofstraße 11"",
          ""zipcode"": 8010
        }
      },
      ""transaction"": {
        ""date"": ""2023-06-06"",
        ""number"": ""INV-230606-GMX""
      }
    }
  }
}"
"20230706_beispiel-industrie-graz-kg_inv-230706-gmx.pdf","200","True","{
  ""fileSystemItem"": {
    ""RtId"": ""68e242db5a535765e588d2fb"",
    ""CkTypeId"": ""System.Reporting/FileSystemItem"",
    ""FileName"": ""5e4912e3-b619-4850-9a1f-ec1b03fdfc95.pdf""
  },
  ""ocr"": {
    ""result"": ""Beispiel Industrie Graz KG Rechnung\n\nBahnhofstra&e 11, 8010 Graz, Osterreich Rechnungsnummer: INV-230706-GMX\nUID: ATU24640521 Rechnungsdatum: 06.07.2023\n\nRechnung an\nmeshmakers GmbH\nwww.meshmakers.io\nFirmianstraBe 31A\n5020 Salzburg\n\nAustria\n\n1 Migration Juli 2023 € 2.360,00 € 2.360,00\nZwischensumme (netto) € 2.360,00\nUSt 20% € 472,00\nGesamtbetrag (brutto) € 2.832,00\n\nZahlungsziel: 14 Tage ab Rechnungsdatum. Verwendungszweck: Rechnungsnummer.\nAlpha Bank: IBAN AT80 1229 2885 0144 1892 | BIC DEMOATWWXXX\n\nFiktive Daten - nur zu Schulungszwecken"",
    ""confidence"": 92.71669333321708
  },
  ""ai"": {
    ""result"": {
      ""amount"": {
        ""grossTotal"": 2832.0,
        ""netTotal"": 2360.0,
        ""taxTotal"": 472.0
      },
      ""bankAccount"": {
        ""accountHolder"": ""Beispiel Industrie Graz KG"",
        ""iban"": ""AT80 1229 2885 0144 1892""
      },
      ""issuer"": {
        ""companyName"": ""Beispiel Industrie Graz KG"",
        ""address"": {
          ""cityTown"": ""Graz"",
          ""nationalCode"": ""AT"",
          ""street"": ""Bahnhofstraße 11"",
          ""zipcode"": 8010
        }
      },
      ""transaction"": {
        ""date"": ""2023-07-06"",
        ""number"": ""INV-230706-GMX""
      }
    }
  }
}"
"20230806_beispiel-industrie-graz-kg_inv-230806-gmx.pdf","200","True","{
  ""fileSystemItem"": {
    ""RtId"": ""68e242df5a535765e588d2ff"",
    ""CkTypeId"": ""System.Reporting/FileSystemItem"",
    ""FileName"": ""e2cdd9d2-b7d5-439d-9946-3c5c586987a1.pdf""
  },
  ""ocr"": {
    ""result"": ""Beispiel Industrie Graz KG Rechnung\n\nBahnhofstra&e 11, 8010 Graz, Osterreich Rechnungsnummer: INV-230806-GMX\nUID: ATU24640521 Rechnungsdatum: 06.08.2023\n\nRechnung an\nmeshmakers GmbH\nwww.meshmakers.io\nFirmianstraBe 31A\n5020 Salzburg\n\nAustria\n\n1 Migration August 2023 € 2.360,00 € 2.360,00\nZwischensumme (netto) € 2.360,00\nUSt 20% € 472,00\nGesamtbetrag (brutto) € 2.832,00\n\nZahlungsziel: 14 Tage ab Rechnungsdatum. Verwendungszweck: Rechnungsnummer.\nAlpha Bank: IBAN AT80 1229 2885 0144 1892 | BIC DEMOATWWXXX\n\nFiktive Daten - nur zu Schulungszwecken"",
    ""confidence"": 92.70005482264928
  },
  ""ai"": {
    ""result"": {
      ""amount"": {
        ""grossTotal"": 2832.0,
        ""netTotal"": 2360.0,
        ""taxTotal"": 472.0
      },
      ""bankAccount"": {
        ""accountHolder"": ""Beispiel Industrie Graz KG"",
        ""iban"": ""AT80 1229 2885 0144 1892""
      },
      ""issuer"": {
        ""companyName"": ""Beispiel Industrie Graz KG"",
        ""address"": {
          ""cityTown"": ""Graz"",
          ""nationalCode"": ""AT"",
          ""street"": ""Bahnhofstraße 11"",
          ""zipcode"": 8010
        }
      },
      ""transaction"": {
        ""date"": ""2023-08-06"",
        ""number"": ""INV-230806-GMX""
      }
    }
  }
}"
"20230906_beispiel-industrie-graz-kg_inv-230906-gmx.pdf","200","True","{
  ""fileSystemItem"": {
    ""RtId"": ""68e242e45a535765e588d303"",
    ""CkTypeId"": ""System.Reporting/FileSystemItem"",
    ""FileName"": ""b99a0331-236a-4d94-9de1-fe380907438e.pdf""
  },
  ""ocr"": {
    ""result"": ""Beispiel Industrie Graz KG Rechnung\n\nBahnhofstra&e 11, 8010 Graz, Osterreich Rechnungsnummer: INV-230906-GMX\nUID: ATU24640521 Rechnungsdatum: 06.09.2023\n\nRechnung an\nmeshmakers GmbH\nwww.meshmakers.io\nFirmianstraBe 31A\n5020 Salzburg\n\nAustria\n\n1 Migration September 2023 € 2.360,00 € 2.360,00\nZwischensumme (netto) € 2.360,00\nUSt 20% € 472,00\nGesamtbetrag (brutto) € 2.832,00\n\nZahlungsziel: 14 Tage ab Rechnungsdatum. Verwendungszweck: Rechnungsnummer.\nAlpha Bank: IBAN AT80 1229 2885 0144 1892 | BIC DEMOATWWXXX\n\nFiktive Daten - nur zu Schulungszwecken"",
    ""confidence"": 92.6787463596889
  },
  ""ai"": {
    ""result"": {
      ""amount"": {
        ""grossTotal"": 2832.0,
        ""netTotal"": 2360.0,
        ""taxTotal"": 472.0
      },
      ""bankAccount"": {
        ""accountHolder"": ""Beispiel Industrie Graz KG"",
        ""iban"": ""AT80 1229 2885 0144 1892""
      },
      ""issuer"": {
        ""companyName"": ""Beispiel Industrie Graz KG"",
        ""address"": {
          ""cityTown"": ""Graz"",
          ""nationalCode"": ""AT"",
          ""street"": ""Bahnhofstraße 11"",
          ""zipcode"": 8010
        }
      },
      ""transaction"": {
        ""date"": ""2023-09-06"",
        ""number"": ""INV-230906-GMX""
      }
    }
  }
}"
"20231006_beispiel-industrie-graz-kg_inv-231006-gmx.pdf","200","True","{
  ""fileSystemItem"": {
    ""RtId"": ""68e242e75a535765e588d307"",
    ""CkTypeId"": ""System.Reporting/FileSystemItem"",
    ""FileName"": ""8bf73654-ad78-4818-a308-8a60faf15f2f.pdf""
  },
  ""ocr"": {
    ""result"": ""Beispiel Industrie Graz KG Rechnung\n\nBahnhofstra&e 11, 8010 Graz, Osterreich Rechnungsnummer: INV-231006-GMX\nUID: ATU24640521 Rechnungsdatum: 06.10.2023\n\nRechnung an\nmeshmakers GmbH\nwww.meshmakers.io\nFirmianstraBe 31A\n5020 Salzburg\n\nAustria\n\n1 Migration Oktober 2023 € 2.360,00 € 2.360,00\nZwischensumme (netto) € 2.360,00\nUSt 20% € 472,00\nGesamtbetrag (brutto) € 2.832,00\n\nZahlungsziel: 14 Tage ab Rechnungsdatum. Verwendungszweck: Rechnungsnummer.\nAlpha Bank: IBAN AT80 1229 2885 0144 1892 | BIC DEMOATWWXXX\n\nFiktive Daten - nur zu Schulungszwecken"",
    ""confidence"": 92.65517567225865
  },
  ""ai"": {
    ""result"": {
      ""amount"": {
        ""grossTotal"": 2832.0,
        ""netTotal"": 2360.0,
        ""taxTotal"": 472.0
      },
      ""bankAccount"": {
        ""accountHolder"": ""Beispiel Industrie Graz KG"",
        ""iban"": ""AT80 1229 2885 0144 1892""
      },
      ""issuer"": {
        ""companyName"": ""Beispiel Industrie Graz KG"",
        ""address"": {
          ""cityTown"": ""Graz"",
          ""nationalCode"": ""AT"",
          ""street"": ""Bahnhofstraße 11"",
          ""zipcode"": 8010
        }
      },
      ""transaction"": {
        ""date"": ""2023-10-06"",
        ""number"": ""INV-231006-GMX""
      }
    }
  }
}"
